"Budget Code","Budget Code Name"
A603,"$11M FY95, $15M FY96, FY97, 98 CONSTRUCT","="""""
DOB4,"11 PARK PL, 2 ND FLR, MN: GUT RENOVATION","="""""
Q67P,"11TH AVE VIADUCT OVER AMTRAK/LIRR.: DEMO","="""""
17P2,"120-55 QUEENS BLVD - QUEENS BOROUGH HALL","="""""
3481,"$120K FY95, FY96, FY97, FY98 DURING CON/","="""""
KCBR,"120 SCHERMERHORN, BKLN COURTHSE: REPLACE","="""""
KCF4,"120 SCHERMERHORN ST, BK: INITIAL OUTFITT","="""""
KCF5,"120 SCHERMERHORN ST, BK: INITIAL OUTFITT","="""""
KCRX,"120 SCHERMERHORN ST, BKLYN CENTRAL COURT","="""""
KTAN,"120 SCHERMERHORN ST, BKLYN: REPLACE BOIL","="""""
P120,"120TH PCT, SI: DESIGN & CONSTRUCT CLASS","="""""
120W,"120TH PCT, SI: INSTALL NEW WINDOWS BUILD","="""""
120V,"120TH PCT, SI: PURCHASE CRIME PREVENTION","="""""
SURV,"120TH PCT, SI: PURCHASE SURVEILLANCE VAN","="""""
120H,"120TH PCT, SI:  UPGRADE HVAC SYSTEM, CLA","="""""
120F,"120TH POLICE PRECINCT, S.I.: INVESTIGATI","="""""
120D,"120TH PRECINCT, SI: CON OF NEW FRONT DES","="""""
T014,"12/10 3/15/91 $3,513","="""""
HSIM,"1210 SIMPSON ST, FY21 SUPPORTIVE HOUSING","="""""
LEML,"12-16 ARDEN ST, MN: LOAN TO 12-16 ARDEN","="""""
DASP,"121 ST NICHOLAS AVE, BKLYN: LOAN PER ART","="""""
121C,"121ST PCT, SI: PURCHASE COMPUTER EQUIPME","="""""
121F,"121ST PRECINT (970 RICHMOND AVE, SI) : I","="""""
121T,"121TH PCT, SI: PURCHASE & INSTALL NEW TE","="""""
MLW2,"122 COMMUNITY CENTER, 150 FIRST AVE, MN;","="""""
MLW1,"122 COMMUNITY CENTER, 150 FIRST AVE, MN;","="""""
MLWK,"122 COMMUNITY CENTER, 150 FIRST AVE, MN;","="""""
FARC,"122 COMMUNITY CENTER, 150 FIRST AVE, MN:","="""""
REN0,"122 COMMUNITY CENTER, 150 FIRST AVE, MN:","="""""
FACC,"122 COMMUNITY CENTER, 150 FIRST AVE, MN:","="""""
122C,"122 COMMUNITY CENTER, MN: PRELIMINARY AS","="""""
122!,"122 COMMUNITY CENTER (NFP), 150 FIRST AV","="""""
122M,"122 COMMUNITY CENTER (PERFORMANCE SPACE","="""""
1220,"122 COMMUNITY CENTER (PERFORMANCE SPACE","="""""
122Q,"122 COMMUNITY CENTER (PERFORMANCE SPACE","="""""
122N,"122 COMMUNITY CENTER (PERFORMANCE SPACE","="""""
122!,"122 COMMUNITY CNTR (NFP OPERATED), 150 F","="""""
LTCC,"122 COMMUNITY CTR, MN: LEGAL SVCS FOR DM","="""""
122F,"122 COMMUNITY CTR, MN: RECON FACADE INCL","="""""
122D,"122 COMMUNITY CTR, MN: RECONINCL CODE CO","="""""
1067,"122nd Pct Drug Prevention(LG17-1257-D00)","="""""
1082,"122nd Pct Drug Prevention(LG18-1176-D00)","="""""
0066,"122nd Pct Equipment Program","="""""
TRCK,"122ND PCT: GARAGE DOORS AND WINDOWS. EEL","="""""
122V,"122ND PCT, SI: PURCHASE COMMAND POST","="""""
122T,"122ND PCT, SI: PURCHASE & INSTALL DOUBLE","="""""
122B,"122ND PCT, SI: RECON OF BATHROOMS AT 122","="""""
E063,"122ND PRECINCT, 2320 HYLAN BLVD: REMOVE","="""""
122D,"122ND PRECINCT, SI: CON OF NEW FRONT DES","="""""
122R,"122ND PRECINCT, SI: FIRING RANGE DECOMMI","="""""
122C,"122ND PRECINCT, SI: REMOVAL AND REINSTAL","="""""
122W,"122ND PRECINCT, SI: REMOVAL OF EXISTING","="""""
E063,"122ND PRECINCT, SI: REMOVE & INSTALL NEW","="""""
8837,"1237 TINTON AVENUE BRONX","="""""
1072,"123rd Pct Drug Prevention(LG17-1256-D00)","="""""
123R,"123RD PCT, SI: RECON ROOF, INCL CONCRETE","="""""
EN22,"123RD PRECINCT, SI: COMPREHENSIVE LIGHTI","="""""
123A,"123RD PRECINCT, SI: HVAC UPGRADE,  INCL","="""""
123W,"123RD PRECINCT, SI: INSTALL WATER REMEDI","="""""
123C,"123RD PRECINCT, SI: RECON BATHROOMS INCL","="""""
123B,"123RD PRECINCT, SI: REMOVAL AND INSTALLA","="""""
WILC,"123 WILLIAM ST, MN: RECON LSED SPACE, 6T","="""""
WILF,"123 WILLIAM STREET, MN: INITIAL OUTFITTI","="""""
D125,"125TH ST BRANCH LIBRARY, MN: RECONST OF","="""""
NBW1,"125TH ST BRANCH LIBRARY, MN: ROOF RECON,","="""""
8834,"125TH ST BUSINESS DIST","="""""
E481,"125TH ST. GARAGE/PLAZA NINE DESIGN, CONS","="""""
125H,"125TH ST & PARK AVE, MN: CONSTR PUBLIC P","="""""
125T,"125TH ST PARKING GARAGE, MN: REHAB FACAD","="""""
125M,"125TH STREET BRANCH LIBRARY, 224 EAST 12","="""""
1250,"125TH STREET BRANCH LIBRARY, 224 EAST 12","="""""
125D,"125TH STREET BRANCH LIBRARY, 224 EAST 12","="""""
BZ02,"125TH STREET BRANCH LIBRARY, MN: ROOF RE","="""""
NB1W,"125TH STREET BRANCH LIBRARY, MN: ROOF RE","="""""
GQ21,"125TH STREET BRANCH LIBRARY, MN: ROOF RE","="""""
GQ26,"125TH STREET LIBRARY, MN: HVAC & FIRE AL","="""""
HV02,"125TH STREET LIBRARY, MN: HVAC & FIRE AL","="""""
P12F,"125TH STREET & PARK AVE, MN: CONSTR PUBL","="""""
125C,"125TH STREET & PARK AVE, MN: CONSTR PUBL","="""""
125H,"125TH STREET & PARK AVE, MN: CONSTR PUBL","="""""
E976,"125TH ST. ROAD IMPROVEMENTS - PEDESTRIAN","="""""
WSEX,"125 WORTH ST, MAN:  EXTERIOR RECON OF FA","="""""
E-06,"125 WORTH ST, MN: COMPREHENSIVE ENERGY E","="""""
E062,"125 WORTH ST, MN: COMPREHENSIVE ENERGY E","="""""
GENE,"125 WORTH ST, MN: ELECTRICAL UPGRADE AFT","="""""
GEN3,"125 WORTH ST, MN: ELECTRICAL UPGRADES AF","="""""
125R,"125 WORTH ST, MN: EXTERIOR RECON, INCL S","="""""
125F,"125 WORTH ST, MN: INITIAL OUTFITTING OF","="""""
125H,"125 WORTH ST, MN: RECON PORTIONS OF FLOO","="""""
125W,"125 WORTH ST, MN: REHAB MARBLE CEILI","="""""
125W,"125 WORTH ST, MN: UPGRADE 6TH FLR IT ROO","="""""
WSEV,"125 WORTH ST, MN: UPGRADE 8 PASSENGER &","="""""
T114,"125 WORTH ST-MODERNIZATION OF 8 PASSENGE","="""""
E-06,"125 WORTH STREET, MN: COMPREHENSIVE ENER","="""""
GQ04,"125 WORTH STREET, MN: RECON PORTIONS OF","="""""
125R,"125 WORTH STREET, MN: RECON PORTIONS OF","="""""
A432,"127 PENNSYLVANIA AVE, BKLYN: EXTERIOR RE","="""""
X447,"127 PENNSYLVANIA AVE, BKLYN: EXTERIOR RE","="""""
12AV,"12TH AVE BTWN W 135TH & W 138TH ST, MN:","="""""
D96A,"12TH AVE BTWN W 135TH & W 138TH ST, MN:","="""""
FRIE,"130 E. 25TH STREET, MN: LOAN PER ART 8A","="""""
130R,"130 STUYVESANT PLACE, SI: CON OF 4 COURT","="""""
STCK,"130 STUYVESANT PLACE, SI JUDICIAL CTR, S","="""""
SIDA,"130 STUYVESANT PLACE, SI: RECON 7TH FL C","="""""
V130,"130 STUYVESANT PL.-, S.I. COURTHOUSE: RE","="""""
CCPL,"131 ST. NICHOLAS AVENUE HSES, MN: CAPITA","="""""
SNTV,"131 ST. NICHOLAS AVENUE, MN: CAPITAL SUB","="""""
ADEE,"1327-31 ADEE AVENUE, BX: MULTI-FAMILY NE","="""""
LPX5,"132ND ST BTWN 20TH AVE & LINDEN PL, QNS:","="""""
E099,"132ND STREET-CPIP-CONSTRUCTION STREET PA","="""""
CASA,"132 W 125TH ST, 5TH FLOOR, MN:  INITIAL","="""""
BPIT,"133-139 PITT ST, MN: LOAN PER ART XI PHF","="""""
CB7Q,"133-32 41ST ROAD, QUEENS: COMMUNITY BOAR","="""""
U160,"134 ST REC CTR CONSTR MAN","="""""
A161,"134 ST REC CTR RENTAL MAN","="""""
RIMA,"1355 EAST NY AVENUE, BKLYN: GRANT PER AR","="""""
FS52,"137 CENTRE ST, MN: COMPREHENSIVE ENERGY","="""""
E911,"137 CENTRE ST., MN: COMPREHENSIVE ENERGY","="""""
SAN1,"137 CENTRE ST, MN: DEMO OF 1ST FL COMPUT","="""""
DCHV,"137 CENTRE ST., MN: RECON HVAC SYSTEM FO","="""""
DCHV,"137 CENTRE ST, MN: RECON HVAC SYSTEM FOR","="""""
C137,"137 CENTRE ST, MN: REHAB STRUCTURE, CLAS","="""""
137C,"137 CENTRE ST, MN: (THIS BUDGET CODE FOR","="""""
137F,"137 CENTRE ST, MN: UPGRADE BLDG FIRE ALA","="""""
137F,"137 CENTRE STREET, MN: BLDG UPGRADES INC","="""""
EBHT,"137 CENTRE STREET, MN: ROOFTOP WATER TAN","="""""
UNI1,"1380 UNIVERSITY AVE, BX: LOAN PER ART 15","="""""
UNI2,"1380 UNIVERSITY AVE, BX: LOAN PER ART 15","="""""
FHTY,"138-152 WEST 143RD ST HDFC, MN: LOW-INCO","="""""
H140,"1381 E NEW YORK AVE, BKLYN: INSTALLATION","="""""
CR12,"13 BRIDGES, VAR LOC, SI & MN: AMTRAK 30T","="""""
CR19,"13 DOT BRIDGES MN & SI. MN: W.44TH ST, W","="""""
PR01,"13 DOT BRIDGES MN & SI. MN: W.44TH ST, W","="""""
13TH,"13TH AVENUE MARKET, BKLYN: RECON INCL RO","="""""
WMBR,"1400 WILLIAMSBRIDGE ROAD, BX: EXTERIOR R","="""""
PIL2,"1414 WALTON AVENUE, BX: FY19 NEIGHBORHOO","="""""
PIL4,"1415-1417 WYTHE PLACE, FY19 NEIGHTBORHOO","="""""
K141,"141 LIVINGSTON ST, BKLYN: FIT-OUT OF NEW","="""""
KAPP,"141 LIVINGSTON STREET: FIT-OUT OF NEWLY","="""""
SPT2,"142-150 SOUTH PORTLAND, BKLYN:  MIX & MA","="""""
SPT6,"142-150 SOUTH PORTLAND, BKLYN:  MIX & MA","="""""
SPT5,"142-150 SOUTH PORTLAND, BKLYN:  MIX & MA","="""""
SPT4,"142-150 SOUTH PORTLAND, BKLYN:  MIX & MA","="""""
SPT1,"142-150 SOUTH PORTLAND, BKLYN:  MIX & MA","="""""
SPT3,"142-150 SOUTH PORTLAND, BKLYN:  MIX & MA","="""""
1434,"1434 UNDERCLIFF AVE, BX: SUPPORTIVE HOUS","="""""
HROD,"143 HIMROD ST, BKLYN: LOAN PER ART 8A PH","="""""
HBCC,"143 W. 128 ST, MN: FORGIVEABLE GRANT PER","="""""
HBMN,"143 W. 128TH ST & 237 W. 134TH ST, MN: F","="""""
SSUN,"145 SOUTH 3RD STREET, BKLYN: GRANT PER","="""""
BUSH,"147 W 41ST ST, BKLYN: INITIAL OUTFITTING","="""""
ACBL,"1481 BLONDELL AVE, BKLYN - EDC ACQUSITIO","="""""
ACBL,"1481 BLONDELL AVE, BX - EDC ACQUSITION F","="""""
CROP,"1490 CROTONA PARK EAST, BX: HUD MULTI-FA","="""""
A545,"1-4 Family Insurance Affordability","="""""
A545,"1-4 Family Insurance Affordability- PLAN","="""""
A7N1,"14 FDNY LOCATIONS, ENGINE CO'S 205, 206,","="""""
6002,"14 Point Plan - Classification","="""""
6014,"14 Point Plan - Consulting Fees","="""""
6004,"14 Point Plan - Emergency Service Unit","="""""
6001,"14 point plan - Entry Point","="""""
6003,"14 Point Plan  - Idleness reduction","="""""
6006,"14 Point Plan - Investigations Division","="""""
6005,"14 Point Plan - Leadership & Culture","="""""
6009,"14 Point Plan - Operational Performance","="""""
6012,"14 Point Plan - Project Management","="""""
6013,"14 Point Plan - Public Relations","="""""
6007,"14 Point Plan - Recruitment & Hiring","="""""
6008,"14 Point Plan - Staff Performance Manage","="""""
6010,"14 Point Plan - Supplies & Inventory","="""""
6011,"14 Point Plan  - Targeted Training","="""""
T650,"14TH ST STA-COMMUN DEV","="""""
A640,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
ATS7,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
B090,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
B128,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
B450,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
C127,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
C404,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
C660,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
DBNA,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
E217,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
FAME,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
FY99,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
H463,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
HHAR,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
I002,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
I169,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
K170,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
M019,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
PO51,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
Q033,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
Q125,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
QP15,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
ROOM,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
S512,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
T05B,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
T100,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
T13E,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
T166,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
T711,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
TELP,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
VTEL,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
WNYE,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
Y169,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
A437,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
A505,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
A516,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
A651,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
ATS5,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
B030,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
B100,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
B610,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
B980,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
BEAC,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
BNET,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
C169,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
C200,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
C381,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
C460,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
D128,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
E167,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
ELEC,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
F232,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
G132,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
G547,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
HTIL,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
I088,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
I145,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
J117,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
K114,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
KBAG,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
KBUS,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
KERA,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
M170,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
OCRS,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
P098,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
P106,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
P115,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
PL03,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
Q138,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
Q721,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
QBAY,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
R045,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
RESM,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
S169,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
T02E,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
T102,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
T111,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
T13G,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
TELR,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
WTRP,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
X340,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
A127,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
A467,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
A508,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
A526,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
A603,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
ABAT,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
ATSH,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
B112,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
B127,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
B206,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
B343,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
C128,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
C142,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
C537,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
D169,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
E412,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
FY96,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
G344,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
G432,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
G555,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
HCLE,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
HCOL,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
HCUR,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
HENY,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
HMID,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
I171,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
J170,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
K007,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
KHAL,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
KTEL,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
OODP,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
P024,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
P037,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
P051,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
P190,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
Q063,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
Q135,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
Q153,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
QLAN,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
R022,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
S436,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
T13J,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
T143,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
T169,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
T709,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
TIVQ,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
X280,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
235P,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
A560,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
A582,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
A612,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
A920,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
B169,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
B532,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
B600,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
B770,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
B781,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
BCLI,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
C140,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
C320,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
D127,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
D444,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
E379,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
E388,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
EVER,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
F129,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
F208,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
FY94,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
G346,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
G430,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
G548,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
H431,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
I115,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
I227,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
KPRO,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
M003,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
P088,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
P170,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
P181,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
P20R,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
Q230,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
R006,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
R020,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
R169,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
RESB,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
T127,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
T13H,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
T141,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
TELM,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
A524,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
A129,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
A477,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
A518,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
A583,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
B111,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
B186,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
B340,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
B533,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
B771,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
B780,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
BOAS,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
C141,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
C167,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
C534,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
C710,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
D478,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
DGS3,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
DIPD,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
E169,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
E208,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
ECC4,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
EMOR,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
F128,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
FY95,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
G170,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
G431,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
G556,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
HCOO,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
HRED,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
HTOT,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
LEAS,"14TH ST STA-COMMUN DEV 14TH ST STA-COMMU","="""""
