OBJECTID,boro,bctcb2020,cenblock20
735,Manhattan,10067004003,360610000000000
736,Manhattan,10067004004,360610000000000
737,Manhattan,10067004006,360610000000000
738,Manhattan,10068001000,360610000000000
739,Manhattan,10068001001,360610000000000
740,Manhattan,10068001002,360610000000000
741,Manhattan,10068001003,360610000000000
742,Manhattan,10068002000,360610000000000
743,Manhattan,10068002001,360610000000000
744,Manhattan,10068003000,360610000000000
745,Manhattan,10068003001,360610000000000
746,Manhattan,10068004000,360610000000000
747,Manhattan,10068004001,360610000000000
748,Manhattan,10068004002,360610000000000
749,Manhattan,10068005000,360610000000000
750,Manhattan,10068005002,360610000000000
751,Manhattan,10068005004,360610000000000
752,Manhattan,10068006000,360610000000000
753,Manhattan,10068006001,360610000000000
754,Manhattan,10068006002,360610000000000
755,Manhattan,10069001000,360610000000000
756,Manhattan,10069001001,360610000000000
757,Manhattan,10069001002,360610000000000
758,Manhattan,10069001003,360610000000000
759,Manhattan,10069001004,360610000000000
760,Manhattan,10069001005,360610000000000
761,Manhattan,10069002000,360610000000000
762,Manhattan,10069002002,360610000000000
763,Manhattan,10069002003,360610000000000
764,Manhattan,10069002005,360610000000000
765,Manhattan,10069003000,360610000000000
766,Manhattan,10069003001,360610000000000
767,Manhattan,10070011000,360610000000000
768,Manhattan,10070012000,360610000000000
769,Manhattan,10070013000,360610000000000
770,Manhattan,10070014000,360610000000000
771,Manhattan,10070021000,360610000000000
772,Manhattan,10070022000,360610000000000
773,Manhattan,10070023000,360610000000000
774,Manhattan,10070023001,360610000000000
775,Manhattan,10070024000,360610000000000
776,Manhattan,10071001000,360610000000000
777,Manhattan,10071002000,360610000000000
778,Manhattan,10071003000,360610000000000
779,Manhattan,10071003001,360610000000000
780,Manhattan,10071004000,360610000000000
781,Manhattan,10071004001,360610000000000
782,Manhattan,10071004002,360610000000000
783,Manhattan,10071004003,360610000000000
784,Manhattan,10071004004,360610000000000
785,Manhattan,10071005000,360610000000000
786,Manhattan,10071005001,360610000000000
787,Manhattan,10071005002,360610000000000
788,Manhattan,10071005005,360610000000000
789,Manhattan,10072001000,360610000000000
790,Manhattan,10072002000,360610000000000
791,Manhattan,10072002001,360610000000000
792,Manhattan,10072002002,360610000000000
793,Manhattan,10072003000,360610000000000
794,Manhattan,10072003001,360610000000000
795,Manhattan,10072003002,360610000000000
796,Manhattan,10072004000,360610000000000
797,Manhattan,10072004001,360610000000000
798,Manhattan,10072004002,360610000000000
799,Manhattan,10072005000,360610000000000
800,Manhattan,10072005001,360610000000000
801,Manhattan,10072006000,360610000000000
802,Manhattan,10072007000,360610000000000
803,Manhattan,10073001000,360610000000000
804,Manhattan,10073001001,360610000000000
805,Manhattan,10073001002,360610000000000
806,Manhattan,10073002000,360610000000000
807,Manhattan,10073003000,360610000000000
808,Manhattan,10073003001,360610000000000
809,Manhattan,10073003002,360610000000000
810,Manhattan,10073003003,360610000000000
811,Manhattan,10073004000,360610000000000
812,Manhattan,10073004001,360610000000000
813,Manhattan,10073004002,360610000000000
814,Manhattan,10073004003,360610000000000
815,Manhattan,10073004004,360610000000000
816,Manhattan,10073005000,360610000000000
817,Manhattan,10073005001,360610000000000
818,Manhattan,10073006000,360610000000000
819,Manhattan,10073006001,360610000000000
820,Manhattan,10073006002,360610000000000
821,Manhattan,10073006003,360610000000000
822,Manhattan,10073006004,360610000000000
823,Manhattan,10074001000,360610000000000
824,Manhattan,10074001001,360610000000000
825,Manhattan,10074001002,360610000000000
826,Manhattan,10074002000,360610000000000
827,Manhattan,10074002001,360610000000000
828,Manhattan,10074002002,360610000000000
829,Manhattan,10074003000,360610000000000
830,Manhattan,10074003001,360610000000000
831,Manhattan,10074003002,360610000000000
832,Manhattan,10074004000,360610000000000
833,Manhattan,10074005000,360610000000000
834,Manhattan,10074005001,360610000000000
835,Manhattan,10074005002,360610000000000
836,Manhattan,10074005003,360610000000000
837,Manhattan,10075001000,360610000000000
838,Manhattan,10075001001,360610000000000
839,Manhattan,10075001004,360610000000000
840,Manhattan,10075001005,360610000000000
841,Manhattan,10075001006,360610000000000
842,Manhattan,10075001007,360610000000000
843,Manhattan,10075001009,360610000000000
844,Manhattan,10075002000,360610000000000
845,Manhattan,10075002001,360610000000000
846,Manhattan,10075002002,360610000000000
847,Manhattan,10075002003,360610000000000
848,Manhattan,10075003000,360610000000000
849,Manhattan,10075003001,360610000000000
850,Manhattan,10075003002,360610000000000
851,Manhattan,10075003003,360610000000000
852,Manhattan,10075003004,360610000000000
853,Manhattan,10076001000,360610000000000
854,Manhattan,10076001001,360610000000000
855,Manhattan,10076001003,360610000000000
856,Manhattan,10076001004,360610000000000
857,Manhattan,10076001005,360610000000000
858,Manhattan,10076002000,360610000000000
859,Manhattan,10076002001,360610000000000
860,Manhattan,10076002002,360610000000000
861,Manhattan,10076002003,360610000000000
862,Manhattan,10076002004,360610000000000
863,Manhattan,10076002005,360610000000000
864,Manhattan,10077001000,360610000000000
865,Manhattan,10077001001,360610000000000
866,Manhattan,10077001002,360610000000000
867,Manhattan,10077002001,360610000000000
868,Manhattan,10077002002,360610000000000
869,Manhattan,10077003000,360610000000000
870,Manhattan,10077003001,360610000000000
871,Manhattan,10077003002,360610000000000
872,Manhattan,10077003003,360610000000000
873,Manhattan,10077003004,360610000000000
874,Manhattan,10077003005,360610000000000
875,Manhattan,10077004000,360610000000000
876,Manhattan,10077004001,360610000000000
877,Manhattan,10077004002,360610000000000
878,Manhattan,10077004003,360610000000000
879,Manhattan,10077005000,360610000000000
880,Manhattan,10077005001,360610000000000
881,Manhattan,10077005002,360610000000000
882,Manhattan,10078001000,360610000000000
883,Manhattan,10078001001,360610000000000
884,Manhattan,10078002000,360610000000000
885,Manhattan,10078002001,360610000000000
886,Manhattan,10078002002,360610000000000
887,Manhattan,10078002003,360610000000000
888,Manhattan,10078003000,360610000000000
889,Manhattan,10078004001,360610000000000
890,Manhattan,10078004002,360610000000000
891,Manhattan,10078005003,360610000000000
892,Manhattan,10078006000,360610000000000
893,Manhattan,10078006001,360610000000000
894,Manhattan,10078007000,360610000000000
895,Manhattan,10078007001,360610000000000
896,Manhattan,10079001000,360610000000000
897,Manhattan,10079001001,360610000000000
898,Manhattan,10079001002,360610000000000
899,Manhattan,10079001004,360610000000000
900,Manhattan,10079001008,360610000000000
901,Manhattan,10079001009,360610000000000
902,Manhattan,10079001010,360610000000000
903,Manhattan,10079001011,360610000000000
904,Manhattan,10079001012,360610000000000
905,Manhattan,10079001014,360610000000000
906,Manhattan,10079002001,360610000000000
907,Manhattan,10079002002,360610000000000
908,Manhattan,10079003000,360610000000000
909,Manhattan,10079003001,360610000000000
910,Manhattan,10079003002,360610000000000
911,Manhattan,10079003003,360610000000000
912,Manhattan,10079003004,360610000000000
913,Manhattan,10079004000,360610000000000
914,Manhattan,10079004001,360610000000000
915,Manhattan,10079004002,360610000000000
916,Manhattan,10079004004,360610000000000
917,Manhattan,10079004005,360610000000000
918,Manhattan,10079004006,360610000000000
919,Manhattan,10080001000,360610000000000
920,Manhattan,10080001001,360610000000000
921,Manhattan,10080001002,360610000000000
922,Manhattan,10080001003,360610000000000
923,Manhattan,10080002000,360610000000000
924,Manhattan,10080003000,360610000000000
925,Manhattan,10080003001,360610000000000
926,Manhattan,10080004000,360610000000000
927,Manhattan,10080004001,360610000000000
928,Manhattan,10080005000,360610000000000
929,Manhattan,10080005001,360610000000000
930,Manhattan,10080006000,360610000000000
931,Manhattan,10080006001,360610000000000
932,Manhattan,10080006002,360610000000000
933,Manhattan,10081001000,360610000000000
934,Manhattan,10081001001,360610000000000
935,Manhattan,10081002000,360610000000000
936,Manhattan,10081002001,360610000000000
937,Manhattan,10081003000,360610000000000
938,Manhattan,10081004000,360610000000000
939,Manhattan,10081005000,360610000000000
940,Manhattan,10081006000,360610000000000
941,Manhattan,10082001000,360610000000000
942,Manhattan,10082001001,360610000000000
943,Manhattan,10082001002,360610000000000
944,Manhattan,10082002000,360610000000000
945,Manhattan,10082002001,360610000000000
946,Manhattan,10082002002,360610000000000
947,Manhattan,10082002003,360610000000000
948,Manhattan,10082002004,360610000000000
949,Manhattan,10082002005,360610000000000
950,Manhattan,10082002006,360610000000000
951,Manhattan,10082002007,360610000000000
952,Manhattan,10082002008,360610000000000
953,Manhattan,10082003000,360610000000000
954,Manhattan,10082003001,360610000000000
955,Manhattan,10083001000,360610000000000
956,Manhattan,10083001001,360610000000000
957,Manhattan,10083002000,360610000000000
958,Manhattan,10083002001,360610000000000
959,Manhattan,10083002002,360610000000000
960,Manhattan,10083003000,360610000000000
961,Manhattan,10083003001,360610000000000
962,Manhattan,10083003002,360610000000000
963,Manhattan,10083003003,360610000000000
964,Manhattan,10084001000,360610000000000
965,Manhattan,10084002000,360610000000000
966,Manhattan,10084002001,360610000000000
967,Manhattan,10084002002,360610000000000
968,Manhattan,10084002003,360610000000000
969,Manhattan,10084002004,360610000000000
970,Manhattan,10086011000,360610000000000
971,Manhattan,10086011003,360610000000000
972,Manhattan,10086013004,360610000000000
973,Manhattan,10086013008,360610000000000
974,Manhattan,10086013009,360610000000000
975,Manhattan,10086013015,360610000000000
976,Manhattan,10086031001,360610000000000
977,Manhattan,10086032001,360610000000000
978,Manhattan,10086033000,360610000000000
979,Manhattan,10086034000,360610000000000
980,Manhattan,10086034001,360610000000000
981,Manhattan,10086034002,360610000000000
982,Manhattan,10086034003,360610000000000
983,Manhattan,10086034005,360610000000000
984,Manhattan,10087001000,360610000000000
985,Manhattan,10087002000,360610000000000
986,Manhattan,10087003000,360610000000000
987,Manhattan,10087004000,360610000000000
988,Manhattan,10087005000,360610000000000
989,Manhattan,10087005001,360610000000000
990,Manhattan,10087006000,360610000000000
991,Manhattan,10087006001,360610000000000
992,Manhattan,10088001000,360610000000000
993,Manhattan,10088001001,360610000000000
994,Manhattan,10088001002,360610000000000
995,Manhattan,10088001003,360610000000000
996,Manhattan,10088001004,360610000000000
997,Manhattan,10088002000,360610000000000
998,Manhattan,10088002001,360610000000000
999,Manhattan,10088003000,360610000000000
1000,Manhattan,10088003001,360610000000000
1001,Manhattan,10088004000,360610000000000
1002,Manhattan,10088005000,360610000000000
1003,Manhattan,10088007000,360610000000000
1004,Manhattan,10089001000,360610000000000
1005,Manhattan,10089002000,360610000000000
1006,Manhattan,10089002001,360610000000000
1007,Manhattan,10089003000,360610000000000
1008,Manhattan,10089003001,360610000000000
1009,Manhattan,10089004000,360610000000000
1010,Manhattan,10089004001,360610000000000
1011,Manhattan,10089005000,360610000000000
1012,Manhattan,10090001000,360610000000000
1013,Manhattan,10090002000,360610000000000
1014,Manhattan,10090003000,360610000000000
1015,Manhattan,10090003001,360610000000000
1016,Manhattan,10090004000,360610000000000
1017,Manhattan,10090005000,360610000000000
1018,Manhattan,10090005001,360610000000000
1019,Manhattan,10090006000,360610000000000
1020,Manhattan,10090007000,360610000000000
1021,Manhattan,10090007001,360610000000000
1022,Manhattan,10091001000,360610000000000
1023,Manhattan,10091002000,360610000000000
1024,Manhattan,10091003000,360610000000000
1025,Manhattan,10091004000,360610000000000
1026,Manhattan,10091004001,360610000000000
1027,Manhattan,10091005000,360610000000000
1028,Manhattan,10091005001,360610000000000
1029,Manhattan,10091005002,360610000000000
1030,Manhattan,10091006000,360610000000000
1031,Manhattan,10092001000,360610000000000
1032,Manhattan,10092001001,360610000000000
1033,Manhattan,10092001002,360610000000000
1034,Manhattan,10092001003,360610000000000
1035,Manhattan,10092002000,360610000000000
1036,Manhattan,10092002001,360610000000000
1037,Manhattan,10092002002,360610000000000
1038,Manhattan,10092002004,360610000000000
1039,Manhattan,10092002008,360610000000000
1040,Manhattan,10092002009,360610000000000
1041,Manhattan,10092003000,360610000000000
1042,Manhattan,10092003001,360610000000000
1043,Manhattan,10092003002,360610000000000
1044,Manhattan,10093001000,360610000000000
1045,Manhattan,10093001001,360610000000000
1046,Manhattan,10093002000,360610000000000
1047,Manhattan,10093002001,360610000000000
1048,Manhattan,10093003000,360610000000000
