the_geom,DOB_Job1,project_id,project_name,project_start_date,project_completion_date,Project_Building_ID,Building_id_current,Building_ID_init,number,street,borough,postcode,bbl,bin,community_board,council_district,census_tract,nta___neighborhood_tabulation_area,latitude,longitude,latitude_internal,longitude_internal,building_completion_date,reporting_construction_type,prevailing_wage_status,Planned Tax Benefit,extremely_low_income_units,very_low_income_units,low_income_units,moderate_income_units,middle_income_units,other_income_units,studio_units,_1_br_units,_2_br_units,_3_br_units,_4_br_units,_5_br_units,_6_br_units,unknown_br_units,counted_rental_units,counted_homeownership_units,all_counted_units,total_units,bin_dcp,bbl_dcp,Comment,HNY_Version,dob_job_num_source,DOB_Job1,DOB_Job2,DOB_Job3,HNY_to_Job_relat,Q_Year,DOB_TYPE,units_dev_Data
,321078953,67009,22 MELROSE STREET,1/31/18,,67009976966,976966,,22,MELROSE STREET,Brooklyn,11206,3031600015,3072004,BK-04,34,389,BK78,40.6979087,-73.93550784,40.69776859,-73.93528799,,New Construction,Non Prevailing Wage,421a,0,0,0,0,3,0,0,0,2,1,0,0,0,0,3,0,3,8,,,0,5032018,Bill_Manual,321078953,,,1-to-1,2015,NB,8
0101000020E610000084EF8146FE7B52C065C4C3837F664440,122082030,63121,2211 THIRD AVENUE,3/30/17,,63121976304,976304,,2211,3 AVENUE,Manhattan,10035,1017850043,,MN-11,8,194,MN34,40.80079692,-73.93792566,40.80076644,-73.93739474,,New Construction,Non Prevailing Wage,421a,0,0,22,0,0,0,3,7,12,0,0,0,0,0,22,0,22,108,1089662,1017857503,,3162018,BINandBBL,122082030,,,1-to-1,2015,NB,108
0101000020E610000021C5E7EB457E52C0194FCAC514604440,121192547,53518,222 East 44th Street,5/20/15,,53518957416,957416,,222,EAST 43 STREET,Manhattan,10017,1013160012,1037551,MN-06,4,88,MN19,40.75114177,-73.97327372,40.75063393,-73.97301767,,New Construction,Non Prevailing Wage,421a,0,0,87,0,0,0,31,41,15,0,0,0,0,0,87,0,87,429,1037551,1013160012,,3162018,Amanda_Manual,121192547,,,1-to-1,2015,A1,429
0101000020E610000079A2565E937C52C0AEFC2AA75A5F4440,420604983,65098,2222 JACKSON AVENUE,9/9/16,,65098970398,970398,,22-22,JACKSON AVENUE,Queens,11101,4000720073,4596261,QN-02,26,19,QN31,40.74540424,-73.94668557,40.74495401,-73.94649466,,New Construction,Non Prevailing Wage,421a,0,0,35,0,0,0,10,16,6,3,0,0,0,0,35,0,35,175,4596261,4000720073,,3162018,BINandBBL,420604983,,,1-to-1,2014,NB,175
0101000020E6100000A6270BE3177D52C0A0813F99D25B4440,320576989,50702,223 North 8th Street,12/10/14,10/14/16,50702949598,949598,,230,NORTH 9 STREET,Brooklyn,11211,3023130013,3425126,BK-01,33,519,BK73,40.71757847,-73.95436274,40.71736446,-73.95458294,10/14/16,New Construction,Non Prevailing Wage,421a,0,0,19,0,0,0,6,10,3,0,0,0,0,0,19,0,19,94,3425126,3023130013,,3162018,Amanda_Manual,320576989,,,1-to-1,2014,NB,95
0101000020E61000007EDB3CA3677E52C04D629490DD5F4440,121185555,51918,225 E 39th Street (fka 222 East 40th Street),12/12/14,8/29/17,519182325,2325,,601,3 AVENUE,Manhattan,10158,1009200012,1082153,MN-06,4,88,MN19,40.74897122,-73.97576126,40.74894912,-73.97507554,8/29/17,New Construction,Non Prevailing Wage,421a,0,0,75,0,0,0,20,27,25,3,0,0,0,0,75,0,75,372,1082153,1009200012,,3162018,Amanda_Manual,121185555,,,1-to-1,2015,NB,372
0101000020E6100000E6453F7DB87952C08930559BC56D4440,220447078,44388,2264 Morris Avenue,12/17/15,,44388958153,958153,,2264,MORRIS AVENUE,Bronx,10453,2031710013,2013863,BX-05,14,23704,BX40,40.8574561,-73.90230849,40.85759298,-73.90188533,,New Construction,Non Prevailing Wage,420c,31,0,62,0,0,1,31,23,26,14,0,0,0,0,94,0,94,94,2013863,2031710013,,3162018,BINandBBL,220447078,,,1-to-1,2015,NB,94
0101000020E610000035B2D073707F52C0CD64513BF05A4440,121187410,52287,229 Cherry Street,8/6/15,,52287927015,927015,,227,CHERRY STREET,Manhattan,10002,1002487501,,MN-03,1,6,MN28,40.71106285,-73.99088498,40.71045629,-73.99123855,,New Construction,Non Prevailing Wage,421a,0,0,204,0,0,0,49,51,104,0,0,0,0,0,204,0,204,205,,1002487501,,3162018,Amanda_Manual,121187410,,,1-to-1,2015,NB,205
0101000020E6100000357C4D07D97B52C0B740A3F0B0664440,104829072,66054,230 EAST 124 STREET,9/18/17,,66054931093,931093,,230,EAST 124 STREET,Manhattan,10035,1017880035,1089718,MN-11,8,194,MN34,40.80267298,-73.93549663,40.80227478,-73.93512137,,New Construction,Non Prevailing Wage,421a,0,0,5,0,0,0,1,2,2,0,0,0,0,0,5,0,5,20,1089718,1017880035,,3162018,BINandBBL,104829072,,,1-to-1,2008,NB,22
0101000020E6100000CD989BD2EE7D52C0CF8468A5F7604440,121190111,59429,230-232 EAST 54TH STREET,12/15/17,,59429980847,980847,,230-232,EAST 54 STREET,Manhattan,10022,1013270033,1038565,MN-06,4,98,MN19,40.75796664,-73.96810566,40.75755756,-73.96770158,,New Construction,Non Prevailing Wage,421a,0,0,3,0,0,0,0,1,2,0,0,0,0,0,3,0,3,75,1038565,1013270033,,3162018,Amanda_Manual,121190111,,,1-to-1,2017,NB,58
0101000020E6100000852BFB09827852C07C25B120246D4440,220396015,65099,2346 PROSPECT AVENUE,11/22/16,,65099966205,966205,,2346,PROSPECT AVENUE,Bronx,10458,2031140044,2127019,BX-06,15,393,BX06,40.85283266,-73.88313185,40.85266503,-73.88293695,,New Construction,Non Prevailing Wage,421a,0,0,9,0,0,0,0,4,5,0,0,0,0,0,9,0,9,41,2127019,2031140044,,3162018,BINandBBL,220396015,,,1-to-1,2015,NB,41
0101000020E61000008242350CFC7E52C03D0AD7A370584440,320915649,52580,237 DUFFIELD STREET,11/12/15,,52580955314,955314,,237,DUFFIELD STREET,Brooklyn,11201,3001460007,3000305,BK-02,33,15,BK38,40.69107751,-73.98438255,40.6909375,-73.98413377,,New Construction,Non Prevailing Wage,421a,0,0,10,0,0,0,0,8,2,0,0,0,0,0,10,0,10,105,3425660,3001460007,,3162018,Amanda_Manual,320915649,,,1-to-1,2015,NB,110
,122742835,67010,245 EAST 115 STREET,1/10/18,,6701019548,19548,,245,EAST 115 STREET,Manhattan,10029,1016650122,1052559,MN-11,8,188,MN34,40.79658704,-73.93892641,40.79671587,-73.93860485,,New Construction,Non Prevailing Wage,421a,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,4,13,,,0,5032018,Bill_Manual,122742835,,,1-to-1,2017,A1,13
0101000020E6100000A45F11B2E27A52C01AEE6D4441584440,320286212,65100,25 WOODBINE LLC,12/2/14,1/25/17,65100950549,950549,,25,WOODBINE STREET,Brooklyn,11221,3033480051,3422148,BK-04,34,397,BK78,40.68938732,-73.91983771,40.6894918,-73.9200864,1/25/17,New Construction,Non Prevailing Wage,421a,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,2,8,3422148,3033480051,,3162018,BINandBBL,320286212,,,1-to-1,2012,NB,8
,220471754,67011,2547 CRUGER AVENUE,1/11/18,,67011978238,978238,,2547,CRUGER AVENUE,Bronx,10467,2044330043,2051327,BX-11,15,330,BX07,40.86390035,-73.86639866,40.86468013,-73.86664656,,New Construction,Non Prevailing Wage,421a,0,0,0,0,5,0,0,2,3,0,0,0,0,0,5,0,5,15,,,0,5032018,Bill_Manual,220471754,,,1-to-1,2016,NB,15
0101000020E6100000C791395C0C7F52C0BA336EC5595C4440,121189711,61571,255 E HOUSTON,12/19/17,,61571972757,972757,,255,EAST HOUSTON STREET,Manhattan,10002,1003550054,1079669,MN-03,2,3001,MN27,40.72186014,-73.98512572,40.7214896,-73.98512941,,New Construction,Non Prevailing Wage,421a,0,9,9,0,0,0,7,8,3,0,0,0,0,0,18,0,18,88,1090485,1003550054,,3162018,Amanda_Manual,121189711,,,1-to-1,2015,NB,53
,320916407,65774,260 KENT AVENUE,3/9/18,,65774979744,979744,,260,KENT AVENUE,Brooklyn,11249,,,BK-01,33,555,BK73,40.71637478,-73.96593951,,,,New Construction,Non Prevailing Wage,421a,0,0,66,0,0,0,21,27,18,0,0,0,0,0,66,0,66,332,,,"Permit has been updated, prop is 300+ units",5032018,Amanda_Manual,320916407,,,1-to-1,2015,NB,96
0101000020E61000006F950E73557952C0C71B91D6B56E4440,220102092,50509,2605 Grand Concourse,12/23/15,,50509965117,965117,,2605,GRAND CONCOURSE,Bronx,10468,2031680056,,BX-07,14,401,BX05,40.86472625,-73.89540688,40.86492426,-73.89584042,,New Construction,Non Prevailing Wage,421a,0,0,24,69,0,1,6,42,40,6,0,0,0,0,94,0,94,94,2127056,2031687501,,3162018,BINandBBL,220102092,,,1-to-1,2015,NB,94
0101000020E610000042DF064A848052C07DEC2E50D25C4440,121332806,51607,261 Hudson Street,6/26/14,8/29/17,51607953385,953385,,261,HUDSON STREET,Manhattan,10013,1005940087,1010314,MN-02,3,37,MN24,40.7249185,-74.00773152,40.72516825,-74.00807429,8/29/17,New Construction,Non Prevailing Wage,421a,0,0,41,0,0,0,16,16,9,0,0,0,0,0,41,0,41,201,1010314,1005940087,,3162018,BINandBBL,121332806,,,1-to-1,2014,NB,201
0101000020E6100000FDE806D0D07B52C00CA2203E51634440,420145195,65104,26-27 2 STREET APARTMENTS,6/5/17,,65104969569,969569,,26-27,2 STREET,Queens,11102,4009140005,4615286,QN-01,22,87,QN71,40.77628197,-73.9347712,40.77591683,-73.93461991,,New Construction,Non Prevailing Wage,421a,0,0,6,0,0,0,0,4,2,0,0,0,0,0,6,0,6,28,4615286,4009140005,,3162018,BINandBBL,420145195,,,1-to-1,2011,NB,28
0101000020E6100000FD22B259FF7C52C00126FC945B554440,320613813,66055,267 ROGERS AVENUE,9/7/17,,66055970001,970001,,267,ROGERS AVENUE,Brooklyn,11225,3012890001,3033846,BK-09,35,321,BK63,40.66719789,-73.95352488,40.66685736,-73.95308535,,New Construction,Non Prevailing Wage,421a,0,0,33,0,0,0,0,4,27,2,0,0,0,0,33,0,33,165,3033846,3012890001,,3162018,BINandBBL,320613813,,,1-to-1,2014,NB,165
0101000020E61000006DCBBA5E5E7952C01F845F6E206F4440,220152082,59495,2700 JEROME AVENUE,3/16/17,,59495969140,969140,,2700,JEROME AVENUE,Bronx,10468,2033170017,2094746,BX-07,14,40304,BX28,40.86823798,-73.89680059,40.86817722,-73.89638489,,New Construction,Non Prevailing Wage,420c,40,0,70,25,0,1,32,35,45,24,0,0,0,0,136,0,136,136,2094746,2033170017,,3162018,BINandBBL,220152082,,,1-to-1,2017,NB,136
0101000020E610000021EEE2E45B7B52C073ACBD15AA624440,421365784,63003,28-16 21ST STREET,6/19/17,,63003975550,975550,,28-16,21 STREET,Queens,11102,4005380046,4006073,QN-01,22,83,QN71,40.77077144,-73.92711918,40.77081558,-73.92748377,,New Construction,Non Prevailing Wage,421a,0,0,10,0,0,0,3,5,2,0,0,0,0,0,10,0,10,50,4006073,4005380046,,3162018,BINandBBL,421365784,,,1-to-1,2017,NB,50
0101000020E610000029B18C89E47A52C0B74BF28E99624440,420933930,65105,28-22 ASTORIA BOULEVARD APARTMENTS,9/12/16,10/16/17,65105956633,956633,,28-22,ASTORIA BOULEVARD,Queens,11102,4005967501,4615299,QN-01,22,69,QN71,40.77070117,-73.92047995,40.77031123,-73.92019881,10/16/17,New Construction,Non Prevailing Wage,421a,0,0,6,0,0,0,3,3,0,0,0,0,0,0,6,0,6,25,4615299,4005967501,,3162018,Amanda_Manual,420933930,,,1-to-1,2014,NB,25
0101000020E61000006F716450B37A52C06CAD1675B9694440,220151911,58015,284-298 East 162nd Street,6/30/16,,58015966812,966812,,294,EAST 162 STREET,Bronx,10451,2024210018,2001931,BX-04,17,173,BX14,40.82620261,-73.91697738,40.82597221,-73.91719446,,New Construction,Non Prevailing Wage,420c,37,0,88,0,0,1,30,34,42,20,0,0,0,0,126,0,126,126,2001931,2024210018,,3162018,BINandBBL,220151911,,,1-to-1,2016,NB,126
0101000020E61000003F9D3C76617C52C097EA5D17D9584440,320515778,65106,296 THROOP AVENUE,3/20/15,,65106971714,971714,,296,THROOP AVENUE,Brooklyn,11206,3017680046,3399068,BK-03,36,261,BK75,40.69417437,-73.9431781,40.6941251,-73.9434486,,New Construction,Non Prevailing Wage,421a,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,2,8,3399068,3017680046,,3162018,BINandBBL,320515778,,,1-to-1,2013,NB,8
0101000020E610000032706159807852C0EA394CA81E6F4440,220232157,65107,2985 AND 2987 WEBSTER AVE,10/24/14,,65107952508,952508,,2985,WEBSTER AVENUE,Bronx,10458,2032800048,2127782,BX-07,11,415,BX05,40.86795532,-73.88250147,40.86812309,-73.88283381,,New Construction,Non Prevailing Wage,421a,0,0,18,0,0,0,0,8,10,0,0,0,0,0,18,0,18,88,2127782,2032800048,,3162018,Amanda_Manual,220232157,220232166,0,1-to-many,2013,NB,44
0101000020E6100000D7039C94787852C00FDAC42C286F4440,220232175,65108,2999 WEBSTER AVE,10/15/14,8/3/17,65108952517,952517,,2999,WEBSTER AVENUE,Bronx,10458,2032800039,2016441,BX-07,11,415,BX05,40.86817453,-73.88213953,40.86841354,-73.88235965,8/3/17,New Construction,Non Prevailing Wage,421a,0,0,7,0,0,0,0,3,4,0,0,0,0,0,7,0,7,34,2016441,2032800039,,3162018,BINandBBL,220232175,,,1-to-1,2013,NB,34
0101000020E6100000948B6B5B187C52C0D2CE82B3885B4440,320756295,65109,30 AND 42 ORIENT AVENUE APARTMENTS,5/23/16,,65109348979,348979,,30,ORIENT AVENUE,Brooklyn,11211,3029120020,,BK-01,34,481,BK90,40.71510145,-73.93973335,40.71510929,-73.93898664,,New Construction,Non Prevailing Wage,421a,0,0,2,0,0,0,0,1,1,0,0,0,0,0,2,0,2,9,,3029120020,,3162018,BBLOnly,320756295,,,1-to-1,2014,NB,8
0101000020E61000008F7C902B167C52C0C0DA070F895B4440,320759684,65109,30 AND 42 ORIENT AVENUE APARTMENTS,5/23/16,,65109952481,952481,,42,ORIENT AVENUE,Brooklyn,11211,3029120023,,BK-01,,481,BK90,40.71523294,-73.93924625,40.7151202,-73.93885316,,New Construction,Non Prevailing Wage,421a,0,0,2,0,0,0,0,1,1,0,0,0,0,0,2,0,2,9,,3029120023,,3162018,BBLOnly,320759684,,,1-to-1,2014,NB,10
0101000020E6100000E31D3B03BE7D52C03EB6C079CC564440,320710003,65110,313 ST MARKS AVENUE,5/31/17,,65110374733,374733,,313,ST MARKS AVENUE,Brooklyn,11238,3011460046,3396269,BK-08,35,205,BK64,40.67777203,-73.96483079,40.6781151,-73.96472245,,New Construction,Non Prevailing Wage,421a,0,0,15,0,0,0,3,4,8,0,0,0,0,0,15,0,15,75,3396269,3011460046,,3162018,BINandBBL,320710003,,,1-to-1,2013,NB,75
0101000020E6100000CA2497BDB47C52C0D2CFAB6CE5634440,122895965,61021,316 EAST 91ST STREET,10/26/16,,61021974042,974042,,316,EAST 91 STREET,Manhattan,10128,1015530041,1050195,MN-08,5,154,MN32,40.78079043,-73.94880207,40.78043898,-73.94853153,,New Construction,Non Prevailing Wage,Article XI,0,0,17,0,0,0,0,1,16,0,0,0,0,0,17,0,17,18,1050195,1015530041,,3162018,Amanda_Manual,122895965,,,1-to-1,2017,A1,18
0101000020E610000073B21E08DA7B52C09DB7F3F563634440,421163877,58799,Halletts Point One (HLP1),6/9/16,,58799967881,967881,,26-01,1 STREET,Queens,11102,4009157501,,QN-01,22,87,QN71,40.77683407,-73.9355,40.77648806,-73.9351826,,New Construction,Non Prevailing Wage,421a,0,0,81,0,0,0,6,50,24,1,0,0,0,0,81,0,81,405,,4009157501,,3162018,Amanda_Manual,421163877,,,1-to-many,2015,NB,224
0101000020E6100000261C17614C7B52C001808C4ED0674440,220462407,57668,WSFSSH. 275 East138th St. Tres Puentes,5/19/16,,57668966537,966537,,271,EAST 138 STREET,Bronx,10454,2023140001,,BX-01,8,39,BX39,40.81090485,-73.92702466,40.81104452,-73.92653682,,New Construction,Prevailing Wage,420c,175,0,0,0,0,0,45,130,0,0,0,0,0,0,175,0,175,175,,2023140001,,3162018,Amanda_Manual,220462407,220462363,,1-to-many,2016,NB,119
0101000020E6100000F7102253DD7D52C0298E66D9515B4440,320627121,53192,317-329 Kent Avenue,3/24/15,,53192972982,972982,,325,KENT AVENUE,Brooklyn,11249,3024280001,3424711,BK-01,33,551,BK73,40.71353709,-73.96729726,40.71343534,-73.96663359,,New Construction,Non Prevailing Wage,421a,0,0,104,0,0,0,40,49,15,0,0,0,0,0,104,0,104,522,3424711,3024280001,,3162018,BINandBBL,320627121,,,1-to-1,2015,NB,522
0101000020E610000008635D3F717B52C00910EC95055A4440,320516517,65112,319 MELROSE STREET,10/22/15,,65112957679,957679,,319,MELROSE STREET,Brooklyn,11237,3031580047,3425099,BK-04,34,427,BK77,40.70319924,-73.92853472,40.70329546,-73.92878708,,New Construction,Non Prevailing Wage,421a,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,2,8,3425099,3031580047,,3162018,BINandBBL,320516517,,,1-to-1,2014,NB,8
0101000020E61000000AD8CC299A7D52C0EF089F9466614440,122143439,54366,321 East 60th Street,6/30/15,,54366957840,957840,,321,EAST 60 STREET,Manhattan,10022,1014350015,,MN-08,5,110,MN31,40.76067402,-73.96251288,40.76094301,-73.96253438,,New Construction,Non Prevailing Wage,Article XI,0,0,20,0,0,0,0,6,14,0,0,0,0,0,20,0,20,21,,1014350015,,3162018,BBLOnly,122143439,,,1-to-1,2015,NB,21
0101000020E6100000B69545FEEC7E52C03BD185C318584440,320916041,52318,33 Bond Street,11/25/14,,52318955360,955360,,33,BOND STREET,Brooklyn,11201,3001667502,3422112,BK-02,33,37,BK38,40.6886428,-73.98365834,40.68825573,-73.98321492,,New Construction,Non Prevailing Wage,421a,0,0,143,0,0,0,51,52,40,0,0,0,0,0,143,0,143,714,3422112,3001667502,,3162018,Amanda_Manual,320916041,,,1-to-1,2015,NB,714
0101000020E610000060C86E8FB37C52C010632D99BE534440,321016333,58492,333 Lenox Rd (20136053),12/24/14,,58492324141,324141,,331,LENOX ROAD,Brooklyn,11226,,,BK-17,40,818,BK95,40.6542541,-73.94845949,,,,New Construction,Non Prevailing Wage,420c,8,12,37,0,0,1,24,33,1,0,0,0,0,0,58,0,58,58,,,,3162018,Spatial,321016333,,,1-to-1,2015,NB,58
0101000020E61000005E41C3301A7A52C06BD84A43E8694440,220151966,58733,3365 Third Avenue,6/30/16,,58733968123,968123,,3365,3 AVENUE,Bronx,10456,2023700033,2001273,BX-03,16,185,BX35,40.82661824,-73.90769425,40.8274006,-73.90784854,,New Construction,Non Prevailing Wage,420c,8,0,22,0,0,0,5,6,11,6,2,0,0,0,30,0,30,30,2001273,2023700033,,3162018,BINandBBL,220151966,,,1-to-1,2016,NB,30
0101000020E610000043FF4633FD7952C084F0CB0DC4584440,320375189,65068,338 AND 340 ELDERT STREET,10/24/14,,65068948048,948048,,340,ELDERT STREET,Brooklyn,11237,3034190028,,BK-04,37,437,BK77,40.69354096,-73.90636031,40.69348309,-73.90607912,,New Construction,Non Prevailing Wage,421a,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,4,8,,3034190028,,3162018,BBLOnly,320375189,,,1-to-1,2012,NB,8
0101000020E6100000A9ABF188C07E52C0403FBE4A5F574440,301779396,50157,346 Bergen Street,6/30/16,,50157927198,927198,,344,BERGEN STREET,Brooklyn,11217,3003890028,,BK-02,33,127,BK38,40.68284536,-73.98054099,40.68259558,-73.9805014,,New Construction,Non Prevailing Wage,421a,0,0,0,5,18,1,3,9,12,0,0,0,0,0,24,0,24,24,,3003890028,NOT IN DATABASE. OLD??,3162018,Amanda_Manual,301779396,,,No match,,,
0101000020E6100000B6647692047A52C051EDFC704A6A4440,220417840,53273,3475 Third Avenue,6/30/15,,53273958147,958147,,3475,3 AVENUE,Bronx,10456,2023720037,2128553,BX-03,16,145,BX01,40.83004802,-73.90631274,40.83039677,-73.90652906,,New Construction,Non Prevailing Wage,420c,11,32,58,0,0,1,4,22,58,18,0,0,0,0,102,0,102,102,2128553,2023720037,,3162018,Amanda_Manual,220417840,,,1-to-1,2016,NB,102
0101000020E61000004ED068A3617F52C07F97A5DFB6564440,320590829,49945,365 BOND STREET,8/26/14,8/1/16,49945980768,980768,,365,BOND STREET,Brooklyn,11231,3004580001,3425036,BK-06,39,77,BK33,40.67789781,-73.9907381,40.67745586,-73.99033437,8/1/16,New Construction,Non Prevailing Wage,421a,0,0,86,0,0,0,20,48,18,0,0,0,0,0,86,0,86,429,3425036,3004580001,,3162018,BINandBBL,320590829,,,1-to-1,2014,NB,430
0101000020E6100000A27BD6355A7752C09CDFEEB4CE704440,220357432,65113,3677 WHITE PLAINS ROAD,8/8/16,,65113966545,966545,,3677,WHITE PLAINS ROAD,Bronx,10467,2046470046,2128893,BX-12,12,378,BX44,40.88095069,-73.86429589,40.88130819,-73.864881,,New Construction,Non Prevailing Wage,421a,0,0,24,0,0,0,0,12,12,0,0,0,0,0,24,0,24,118,2128893,2046470046,,3162018,BINandBBL,220357432,,,1-to-1,2014,NB,118
0101000020E61000002125F2344B7A52C0F5991669A0574440,320514733,65114,37A COOPER STREET,5/20/15,,65114955252,955252,,37A,COOPER STREET,Brooklyn,11207,3034320042,,BK-04,37,403,BK78,40.68444817,-73.91061689,40.68458284,-73.91084026,,New Construction,Non Prevailing Wage,421a,0,0,2,0,0,0,1,1,0,0,0,0,0,0,2,0,2,8,,3034320042,,3162018,BBLOnly,320514733,,,1-to-1,2014,NB,8
0101000020E6100000357880A3B47952C0C41AF4C6456B4440,220038493,65135,3825 AND 3827 THIRD AVENUE,5/19/14,6/14/17,65135951780,951780,,3825,3 AVENUE,Bronx,10457,2029120026,2128564,BX-03,16,169,BX01,40.83790205,-73.90141565,40.83806693,-73.90165031,6/14/17,New Construction,Non Prevailing Wage,421a,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,4,2128564,2029120026,,3162018,BINandBBL,220038493,,,1-to-1,2010,NB,4
0101000020E6100000F4117CFCB37952C04D5F1965476B4440,220041194,65135,3825 AND 3827 THIRD AVENUE,5/19/14,6/14/17,65135951776,951776,,3827,3 AVENUE,Bronx,10457,2029120025,2128565,BX-01,17,169,BX01,40.83792399,-73.90139755,40.8381163,-73.90161049,6/14/17,New Construction,Non Prevailing Wage,421a,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,4,2128565,2029120025,,3162018,BINandBBL,220041194,,,1-to-1,2011,NB,4
0101000020E61000000AFF3B052D7F52C0210B4DE9CB5F4440,121186849,53552,38-46 West 33rd Street,9/1/15,,53552957473,957473,,42,WEST 33 STREET,Manhattan,10001,1008340069,1015855,MN-05,4,76,MN17,40.74860525,-73.98706144,40.74841038,-73.98712283,,New Construction,Non Prevailing Wage,421a,0,0,45,0,0,0,14,26,5,0,0,0,0,0,45,0,45,223,1015855,1008340069,,3162018,BINandBBL,121186849,,,1-to-1,2015,NB,223
0101000020E610000079B70DFE997C52C0E3056C62DC5B4440,321106977,65116,387 MANHATTAN AVENUE,5/24/17,,65116331663,331663,,387,MANHATTAN AVENUE,Brooklyn,11211,3027387501,,BK-01,34,501,BK90,40.71767669,-73.94662478,40.7176631,-73.94689895,,New Construction,Non Prevailing Wage,421a,0,0,3,0,0,0,2,1,0,0,0,0,0,0,3,0,3,12,,3027387501,,3162018,BBLOnly,321106977,,,1-to-1,2015,NB,12
0101000020E61000009FBC7E77A17A52C01A89122588694440,200982357,53245,3160 Park Avenue (Low Income),12/31/14,12/15/16,53245956798,956798,,855,COURTLANDT AVENUE,Bronx,10451,2024197501,2127131,BX-03,17,141,BX35,40.82425301,-73.91580191,40.82446731,-73.91610515,12/15/16,New Construction,Non Prevailing Wage,Article XI,0,19,75,0,0,1,0,30,50,15,0,0,0,0,95,0,95,152,2127131,2024197501,NOT IN DATABASE. OLD??,3162018,Amanda_Manual,200982357,,,No match,,,
0101000020E61000009FBC7E77A17A52C01A89122588694440,200982357,52661,3160 Park Avenue (Mixed Income),12/31/14,12/15/16,52661956798,956798,,855,COURTLANDT AVENUE,Bronx,10451,2024197501,2127131,BX-03,17,141,BX35,40.82425301,-73.91580191,40.82446731,-73.91610515,12/15/16,New Construction,Non Prevailing Wage,Article XI,0,0,57,0,0,0,0,15,30,12,0,0,0,0,57,0,57,152,2127131,2024197501,NOT IN DATABASE. OLD??,3162018,Amanda_Manual,200982357,,,No match,,,
0101000020E61000005812EA33717F52C0863CA32912634440,121181363,48742,40 Riverside Boulevard,6/30/14,1/11/16,48742951656,951656,,40,RIVERSIDE BOULEVARD,Manhattan,10069,1011717509,1089742,MN-07,6,151,MN14,40.77431843,-73.99162369,40.77399178,-73.99128435,1/11/16,New Construction,Non Prevailing Wage,421a,0,0,55,0,0,0,10,15,30,0,0,0,0,0,55,0,55,274,1089742,1011717509,,3162018,BINandBBL,121181363,,,1-to-1,2012,NB,273
0101000020E6100000218491A8617C52C0BE405AAD5D674440,120945898,66056,40 WEST 126 STREET,7/13/17,,6605639674,39674,,40,WEST 126 STREET,Manhattan,10027,1017230153,1089944,MN-10,9,200,MN11,40.80764769,-73.94311735,40.8075463,-73.9434606,,New Construction,Non Prevailing Wage,421a,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,2,8,1089944,1017230153,,3162018,BINandBBL,120945898,,,1-to-1,2013,NB,8
0101000020E6100000A94F306B7B7A52C0620BC5466E694440,220364763,65143,407 EAST 160TH STREET,5/10/17,,65143969749,969749,,407,EAST 160 STREET,Bronx,10451,2023820037,2001498,BX-10,,141,BX35,40.82347477,-73.9137976,40.82367787,-73.91378288,,New Construction,Non Prevailing Wage,421a,0,0,8,0,0,0,0,4,4,0,0,0,0,0,8,0,8,39,2001498,2023820037,,3162018,BINandBBL,220364763,,,1-to-1,2015,NB,39
0101000020E61000004447384E067E52C0DD472C31E85A4440,320622616,57503,416 Kent,6/4/15,,57503966338,966338,,418,KENT AVENUE,Brooklyn,11249,3021280005,,BK-01,33,549,BK73,40.71015863,-73.96853252,40.71021094,-73.96913486,,New Construction,Non Prevailing Wage,421a,0,0,51,0,0,0,26,12,13,0,0,0,0,0,51,0,51,251,,3021280005,,3162018,BBLOnly,320622616,,,1-to-1,2015,NB,252
0101000020E610000023E750C8067E52C027156CA7D65A4440,320597476,57504,420 Kent,6/4/15,,57504966339,966339,,422,KENT AVENUE,Brooklyn,11249,3021340056,3251679,BK-01,33,547,BK73,40.7098567,-73.96852184,40.70967572,-73.96916397,,New Construction,Non Prevailing Wage,421a,0,0,121,0,0,0,70,28,23,0,0,0,0,0,121,0,121,484,3425676,3021340056,,3162018,Amanda_Manual,320597476,,,1-to-1,2015,NB,605
0101000020E6100000D2576F58C37B52C0D1F18755F2654440,120523282,65130,423 EAST 117 STREET,6/12/15,,65130940179,940179,,423,EAST 117 STREET,Manhattan,10035,1017110111,1088465,MN-11,,178,MN34,40.79639781,-73.93421696,40.79645795,-73.93379794,,New Construction,Non Prevailing Wage,421a,0,0,2,0,0,0,1,1,0,0,0,0,0,0,2,0,2,8,1088465,1017110111,,3162018,BINandBBL,120523282,,,1-to-1,2011,NB,7
